date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2010-03-30,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,3.2,13.1,117,7,5.07,12.31,,,,,,,,,,0.7,,0.02,,,,,,,,,,,15.3
2010-05-03,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,4.7,7.9,190,7.13,13.76,7.67,,,,,,,,,,0.1,,0.01,,,,,,,,,,,10.700000000000001
2010-06-07,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,36,6.9,202,8,19.79,9.1,,,,,,,,,,0.3,,0.02,,,,,,,,,,,14.4
2010-06-27,46.58182,-90.40627,NGL_MI-10017,NCCA,1.39,,,,82.375,8.02375,16.3875,10.675,,,,,0.438125,,,,,0.319,0.003,0.006830375,,,0.002,64.1436231539264,,,,,,,
2010-07-01,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,11.6,89.4,102,7.12,19.98,7.23,,,,,,,,,,0.8,,0.01,,,,,,,,,,,9.5
2010-07-23,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,7,82.5,143,7.5,23.52,8.14,,,,,,,,,,0.1,,0.01,,,,,,,,,,,14
2010-08-09,46.6012,-90.55677,NCCAGL10-2020,NCCA,0.64,,,2.9,100.625,8.0725,23.45,9.825,,,,,0.295,,,,,0.295,0.0075,0.0033,,,0.001,89.39393939393939,,,,,,,
2010-08-09,46.61599,-90.55219,NCCAGL10-1044,NCCA,0.46,,,3.4499999999999997,100.1125,8.08125,23.375,9.825000000000001,,,,,0.502,,,,,0.312,0.0075,0.0025,,,0.001,200.79999999999998,,,,,,,
2010-08-10,46.60828,-90.92362,WIDNR_WQX-10012247,WIDNR_WQX,,,,,,,,,,,,,,,,,,,,,,,0.0038,,,,,,,,
2010-08-10,46.6634,-90.8728,WIDNR_WQX-10012254,WIDNR_WQX,,,,,,,,,,,,,,,,,,,,,,,0.0024,,,,,,,,
2010-08-10,46.69796,-90.69431,NCCAGL10-2041,NCCA,0.74,,,2.45,101.825,7.975,22.6,9.375,,,,,0.457,,,,,0.297,0.0075,0.0024,,,0.001,190.41666666666669,,,,,,,
2010-08-10,46.73293,-90.83918,NCCAGL10-2011,NCCA,0.47,,,2.0375,102.125,8.215,23.1625,9.44875,,,,,0.438,,,,,0.258,0.0075,0.0019,,,0.001,230.52631578947367,,,,,,,
2010-08-11,46.63066,-90.87762,NCCAGL10-2003,NCCA,2.02,,,4.0625,104.5375,8.43125,24.1125,9.4,,,,,0.439,,,,,0.219,0.0075,0.004,,,0.001,109.75,,,,,,,
2010-08-11,46.65258,-90.7677,WIDNR_WQX-10028967,WIDNR_WQX,,,,,,,,,,,,,,,,,,,,,,,0.0054,,,,,,,,
2010-08-11,46.67285,-90.81703,NGL_WI-10003,NCCA,1.28,,,2.575,103.9875,8.37,23.8,9.3125,,,,,0.208,,,,,0.208,0.0075,0.0032,,,0.001,65,,,,,,,
2010-08-11,46.67827,-90.78114,NCCAGL10-1033,NCCA,1.16,,,2.4375,103.2625,8.4125,24.1875,9.2,,,,,0.4,,,,,0.19,0.0075,0.0032,,,0.001,125,,,,,,,
2010-08-12,46.93473,-90.76734,NCCAGL10-2035,NCCA,0.64,,,2.2,103.35,7.9425,22.675,9.5,,,,,0.477,,,,,0.287,0.0075,0.0022,,,0.001,216.81818181818178,,,,,,,
2010-08-12,46.98338,-90.67437,WIDNR_WQX-10020834,WIDNR_WQX,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,
2010-08-17,46.71677,-91.98975,NCCAGL10-1041,NCCA,0.83,,,3.6875,107.125,7.69875,9.575,12.4375,,,,,0.586,,,,,0.346,0.0075,0.0056,,,0.001,104.64285714285714,,,,,,,
2010-08-18,46.731703,-92.050613,MNPCA-16-0001-00-B003,MNPCA,,,,2.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-18,46.752579,-92.071268,MNPCA-16-0001-00-B005,MNPCA,,,,2.9140999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-18,46.772091,-92.087535,MNPCA-16-0001-00-B006,MNPCA,,,,2.9140999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-18,46.787246,-92.094365,MNPCA-16-0001-00-B008,MNPCA,,,,3.0407999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-18,46.796663,-92.081868,MNPCA-16-0001-00-B009,MNPCA,,,,14.3171,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-18,46.799658,-92.074586,MNPCA-16-0001-00-B038,MNPCA,,,,3.0407999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-18,46.820914,-92.03806,MNPCA-16-0001-00-B010,MNPCA,,,,7.4753,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-19,46.72903,-91.7886,NGL_WI-10004,NCCA,0.45,,,0.5,101.3,7.90375,11.6875,12.125,,,,,0.336,,,,,0.336,0.0075,0.0022,,,0.001,152.72727272727272,,,,,,,
2010-08-19,46.7702,-91.62238,NGL_WI-10001,NCCA,0.56,,,1.175,103.35,7.8475,14.287500000000001,11.212499999999999,,,,,0.647,,,,,0.327,0.0075,0.003,,,0.001,215.66666666666666,,,,,,,
2010-08-20,46.796663,-92.081868,MNPCA-16-0001-00-B009,MNPCA,,,,6.5884,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,46.731703,-92.050613,MNPCA-16-0001-00-B003,MNPCA,,,,6.461699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,46.752579,-92.071268,MNPCA-16-0001-00-B005,MNPCA,,,,6.8418,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,46.772091,-92.087535,MNPCA-16-0001-00-B006,MNPCA,,,,25.339999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,46.787246,-92.094365,MNPCA-16-0001-00-B008,MNPCA,,,,7.2219,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,46.796663,-92.081868,MNPCA-16-0001-00-B009,MNPCA,,,,4.941299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,46.799658,-92.074586,MNPCA-16-0001-00-B038,MNPCA,,,,4.0544,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,46.84314,-91.99234,MNPCA-16-0001-00-B012,MNPCA,,,,2.6607,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.731703,-92.050613,MNPCA-16-0001-00-B003,MNPCA,,,,1.25433,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.752579,-92.071268,MNPCA-16-0001-00-B005,MNPCA,,,,1.2796699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.772091,-92.087535,MNPCA-16-0001-00-B006,MNPCA,,,,1.17831,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.787246,-92.094365,MNPCA-16-0001-00-B008,MNPCA,,,,0.83622,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.796663,-92.081868,MNPCA-16-0001-00-B009,MNPCA,,,,0.84889,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.799658,-92.074586,MNPCA-16-0001-00-B038,MNPCA,,,,0.83622,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.820914,-92.03806,MNPCA-16-0001-00-B010,MNPCA,,,,0.7601999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.83674,-92.00474,MNPCA-16-0001-00-B011,MNPCA,,,,0.9249099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.84314,-91.99234,MNPCA-16-0001-00-B012,MNPCA,,,,0.8868999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.899559000000004,-91.892075,MNPCA-16-0001-00-B013,MNPCA,,,,0.70952,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.917584,-91.852537,MNPCA-16-0001-00-B014,MNPCA,,,,0.82355,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,46.927865,-91.813272,MNPCA-16-0001-00-B015,MNPCA,,,,0.70952,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-27,47.24498,-91.31017,NCCAGL10-1031,NCCA,0.54,,,,95.65,7.41875,5.7375,7.3125,,,,,0.48375,,,,,0.385,0.002,0.00287625,,,0.002,168.18774445893092,,,,,,,
2010-08-28,47.14119,-91.45026,NGL_MN-10001,NCCA,0.65,,,,96,7.61125,8.5125,7.525,,,,,0.46125,,,,,0.375,0.001,0.00358875,,,0.004,128.52664576802508,,,,,,,
2010-08-29,46.82414,-92.01785,NCCAGL10-2005,NCCA,0.61,,,,94.1,7.6825,13.8125,7.275,,,,,0.48375,,,,,0.345,0.007,0.005285,,,0.004,91.53263954588459,,,,,,,
2010-08-30,46.731703,-92.050613,MNPCA-16-0001-00-B003,MNPCA,,,,4.5611999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-30,46.752579,-92.071268,MNPCA-16-0001-00-B005,MNPCA,,,,3.2942,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-30,46.772091,-92.087535,MNPCA-16-0001-00-B006,MNPCA,,,,4.0544,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-30,46.787246,-92.094365,MNPCA-16-0001-00-B008,MNPCA,,,,3.5475999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-30,46.79049,-92.04478,NGL_MN-10003,NCCA,0.52,,,,100.8,7.6625,15.524999999999999,7.5375,,,,,0.48,,,,,0.351,0.005,0.00518875,,,0.005,92.50782943868947,,,,,,,
2010-08-30,46.796663,-92.081868,MNPCA-16-0001-00-B009,MNPCA,,,,2.4072999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-30,46.799658,-92.074586,MNPCA-16-0001-00-B038,MNPCA,,,,1.7737999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-30,46.84314,-91.99234,MNPCA-16-0001-00-B012,MNPCA,,,,1.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.731703,-92.050613,MNPCA-16-0001-00-B003,MNPCA,,,,1.7737999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.752579,-92.071268,MNPCA-16-0001-00-B005,MNPCA,,,,1.6471,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.772091,-92.087535,MNPCA-16-0001-00-B006,MNPCA,,,,2.1538999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.796663,-92.081868,MNPCA-16-0001-00-B009,MNPCA,,,,2.4072999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.799658,-92.074586,MNPCA-16-0001-00-B038,MNPCA,,,,2.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.820914,-92.03806,MNPCA-16-0001-00-B010,MNPCA,,,,1.5203999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.83674,-92.00474,MNPCA-16-0001-00-B011,MNPCA,,,,0.9502499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.84314,-91.99234,MNPCA-16-0001-00-B012,MNPCA,,,,1.5203999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.899559000000004,-91.892075,MNPCA-16-0001-00-B013,MNPCA,,,,1.6471,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.917584,-91.852537,MNPCA-16-0001-00-B014,MNPCA,,,,1.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-01,46.927865,-91.813272,MNPCA-16-0001-00-B015,MNPCA,,,,0.7601999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-02,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,6.6000000000000005,10.7,162,7.72,23.18,6.54,,,,,,,,,,0.1,,0.01,,,,,,,,,,,9
2010-09-08,46.597,-90.9086,NCCAGL10-GLBA10-102,NCCA,2.54,,,,96,7.6475,14.8,9.625,,,,,0.48125,,,,,0.334,0.002,0.00723125,,,0.004,66.5514261019879,,,,,,,
2010-09-08,46.61727,-90.90027,NGL_WI-10044,NCCA,2.82,,,,95.125,7.57375,14.2,9.4625,,,,,0.48625,,,,,0.349,0.002,0.00881375,,,0.004,55.16947950645299,,,,,,,
2010-09-08,46.81962,-91.33585,NCCAGL10-1028,NCCA,1.05,,,15.666666666666666,102.58888888888889,7.718888888888889,8.2,12.3,,,,,0.505,,,,,0.355,0.0075,0.0108,,,0.001,46.75925925925926,,,,,,,
2010-09-08,46.87832,-91.11511,NCCAGL10-2036,NCCA,0.78,,,0.15000000000000002,102.75,8.055,12.1,11.5,,,,,0.339,,,,,0.339,0.0075,0.0025,,,0.001,135.6,,,,,,,
2010-09-09,46.61464,-90.90638,NCCAGL10-GLBA10-171,NCCA,1.54,,,,95,7.575,14.2,9.5375,,,,,0.47,,,,,0.337,0.004,0.00558,,,0.004,84.22939068100358,,,,,,,
2010-09-10,46.65323,-90.75713,NGL_WI-10051,NCCA,1.93,,,,97,8.01125,14.925,10.075,,,,,0.40375,,,,,0.173,0.004,0.0097925,,,0.003,41.23053357161092,,,,,,,
2010-09-11,47.04528,-90.68158,NCCAGL10-NPS09-062,NCCA,0.93,,,,94,7.578333333333333,13.4,10.016666666666666,,,,,0.48625,,,,,0.339,0.004,0.00361375,,,0.004,134.55551712210308,,,,,,,
2010-09-11,47.06907,-90.71914,NCCAGL10-NPS09-030,NCCA,1.18,,,,95,7.6,12.8,10.4375,,,,,0.50875,,,,,0.34,0.004,0.004343,,,0.004,117.14252820630902,,,,,,,
2010-09-12,46.98099,-90.98736,NCCAGL10-NPS09-025,NCCA,1.06,,,,94,7.48125,8.6875,11.424999999999999,,,,,0.51875,,,,,0.365,0.003,0.00530625,,,0.004,97.7620730270907,,,,,,,
2010-09-12,47.03422,-90.76367,NCCAGL10-NPS09-003,NCCA,1.33,,,,95,7.54625,12.9,10.0875,,,,,0.48625,,,,,0.34,0.004,0.0044275,,,0.004,109.82495765104461,,,,,,,
2010-09-13,46.94751,-90.89373,NCCAGL10-NPS09-009,NCCA,0.94,,,,95,7.64875,10.575,10.5,,,,,0.51125,,,,,0.37,0.002,5e-4,,,0.005,1022.5,,,,,,,
2010-09-14,46.93804,-90.82582,NCCAGL10-GLBA10-114,NCCA,0.98,,,,94.75,7.40625,9.8,10.775,,,,,0.50125,,,,,0.365,0.002,5e-4,,,0.005,1002.4999999999999,,,,,,,
2010-09-15,46.91179,-90.55559,NCCAGL10-NPS09-019,NCCA,1.1,,,,94,7.65,12.7,10.2875,,,,,0.48125,,,,,0.343,0.002,5e-4,,,0.003,962.5,,,,,,,
2010-09-15,46.95488,-90.60268,NCCAGL10-NPS09-046,NCCA,1,,,,94,7.6812499999999995,12.5625,10.3375,,,,,0.49625,,,,,0.344,0.002,5e-4,,,0.003,992.5,,,,,,,
2010-09-16,46.86026,-91.10345,NGL_WI-10048,NCCA,0.91,,,,111.125,7.4,10.1,10.1,,,,,0.41375,,,,,0.368,0.003,0.00395875,,,0.004,104.51531417745501,,,,,,,
2010-09-16,46.90731,-90.44564,NCCAGL10-NPS09-014,NCCA,1.44,,,,93,7.5525,10.6,10.7,,,,,0.50625,,,,,0.357,0.003,5e-4,,,0.002,1012.4999999999999,,,,,,,
2010-09-17,46.86629,-91.15929,NGL_WI-10041,NCCA,0.55,,,,109.5,7.36375,10.6,10.3125,,,,,0.41,,,,,0.377,0.006,0.00402125,,,0.004,101.95834628535903,,,,,,,
2010-09-18,46.85946,-91.16228,NCCAGL10-GLBA10-082,NCCA,0.52,,,,109,7.3275,10.4375,10.475,,,,,0.41,,,,,0.375,0.005,0.00394,,,0.004,104.06091370558376,,,,,,,
2010-09-19,46.86612,-91.17417,NCCAGL10-GLBA10-146,NCCA,0.36,,,,111,7.3325,10.625,10.75,,,,,0.385,,,,,0.377,0.005,0.00360625,,,0.005,106.75909878682842,,,,,,,
2010-09-22,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,6.2,12.4,116,7.72,13.09,10.54,,,,,,,,,,0.1,,0.02,,,,,,,,,,,13
2010-11-01,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,14.200000000000001,23.4,81,7.8,3.81,10.94,,,,,,,,,,0.2,,0.02,,,,,,,,,,,13.5
2011-05-06,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,17.6,25.9,93,7.55,9.3,9.835,,,,,,,,,,0.4,,0.075,,,,,,,,,,,14.75
2011-05-09,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,2,,,8.02,,,,,,,,,,,,,,0.02,,,,,,,,,,,28
2011-05-25,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,2,,,8.31,,,,,,,,,,,,,,0.051000000000000004,,,,,,,,,,,21
2011-06-01,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,2,,,8.32,,,,,,,,,,,,,,0.052000000000000005,,,,,,,,,,,18
2011-06-06,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,12.6,23.3,123,7.51,19.78,8.215,,,,,,,,,,0.6,,0.035,,,,,,,,,,,12.25
2011-06-15,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,9,,,7.71,,,,,,,,,,,,,,0.022,,,,,,,,,,,48
2011-06-30,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,9.8,1.2,366,8.1,13.08,8.95,,,,,,,,,,0.3,,0.1,,,,,,,,,,,11
2011-07-05,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,5.6000000000000005,6.1,176,7.82,25.12,7.64,,,,,,,,,,0.5,,0.03,,,,,,,,,,,14
2011-07-05,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,7,,,8.04,,,,,,,,,,,,,,0.019,,,,,,,,,,,35
2011-07-11,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,1,,,7.92,,,,,,,,,,,,,,0.024,,,,,,,,,,,30
2011-08-08,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,13.4,24.9,132,7.57,23.05,7.025,,,,,,,,,,0.55,,0.02,,,,,,,,,,,14.75
2011-08-08,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,3,,,7.36,,,,,,,,,,,,,0.32,0.112,,,,,,,,,,,55
2011-08-10,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,34.6,17.7,252,7.86,16.2,9.09,,,,,,,,,,0.9,,0.12,,,,,,,,,,,12
2011-08-15,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,2,,,7.62,,,,,,,,,,,,,0.05,0.029,,,,,,,,,,,48
2011-08-17,46.60828,-90.92362,WIDNR_WQX-10012247,WIDNR_WQX,,,2,,97.94999999999999,8.1325,,9.475,,,,,,,,,,,,,,,0.009000000000000001,,,,,,,,
2011-08-17,46.65258,-90.7677,WIDNR_WQX-10028967,WIDNR_WQX,,,,,98.175,8.76,,9.45,,,,,,,,,,,,,,,0.007,,,,,,,,
2011-08-17,46.6634,-90.8728,WIDNR_WQX-10012254,WIDNR_WQX,,,,,96.475,8.255,,10.05,,,,,,,,,,,,,,,,,,,,,,,
2011-08-18,46.98338,-90.67437,WIDNR_WQX-10020834,WIDNR_WQX,,,,,96.85,7.825,,9.8,,,,,,,,,,,,,,,,,,,,,,,
2011-08-18,47.10817,-90.64944,WIDNR_WQX-10020835,WIDNR_WQX,,,,,95.9,7.716666666666667,,9.966666666666667,,,,,,,,,,,,,,,,,,,,,,,
2011-08-30,46.5813341,-90.5418488,USGS-04027675,USGS-WI,,,,,,,13.25,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-01,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,2,,,7.55,,,,,,,,,,,,,0.05,0.027,,,,,,,,,,,61
2011-09-07,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,1.5,10.6,186,7.92,19.09,8.31,,,,,,,,,,0.3,,0.03,,,,,,,,,,,15
2011-09-08,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,1,4.4,278,8.12,14.63,10.78,,,,,,,,,,0.3,,0.03,,,,,,,,,,,14.5
2011-09-11,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,13,,,7.36,,,,,,,,,,,,,0.11,0.033,,,,,,,,,,,51
2011-10-03,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,,11.3,284,,7.77,,,,,,,,,,,0.3,,0.14,,,,,,,,,,,15
2011-10-06,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,,10.5,177,7.71,12.84,9.905,,,,,,,,,,0.3,,0.025,,,,,,,,,,,16.75
2011-10-13,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,,350.2,209,7.06,11.82,10.645,,,,,,,,,,0.4,,0.05,,,,,,,,,,,13.5
2011-10-31,46.85484,-90.78522,REDCLIFF_WQX-LS02,REDCLIFF_WQX,,,,,,,,,,,,,3,,,,,,0.042,,,,0.068,,,,,,,,
2012-03-20,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,14.4,36.1,144,8.02,11.89,10.16,,,,,,,,,,0.2,,0.03,,,,,,,,,,,
2012-04-13,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,5.2,7.1,119,7.66,,11.92,,,,,,,,,,0.1,,0.03,,,,,,,,,,,16
2012-05-14,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,15.6,5.8,249,8.24,17.35,8.61,,,,,,,,,,0.1,,0.02,,,,,,,,,,,12
2012-05-17,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,9.6,12.4,141,7.45,17.51,12.13,,,,,,,,,,0.1,,0.015,,,,,,,,,,,12.75
2012-05-21,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,2,,,8.6,,,,,,,,,,,,,,0.018000000000000002,,,,,,,,,,,67
2012-06-11,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,3.2,7.3,194,8.26,18.37,9.52,,,,,,,,,,0.6,,0.06,,,,,,,,,,,11.5
2012-06-11,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,2,,,8.53,,,,,,,,,,,,,,0.02,,,,,,,,,,,38.9
2012-06-15,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,5.2,3.7,105,7.8,23,10.715,,,,,,,,,,0.15,,0.01,,,,,,,,,,,12.75
2012-06-18,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,7,,,7.92,,,,,,,,,,,,,,0.061,,,,,,,,,,,13.1
2012-06-25,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,,,,8.08,,,,,,,,,,,,,,0.027,,,,,,,,,,,19
2012-07-09,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,,,,7.76,,,,,,,,,,,,,,0.012,,,,,,,,,,,49
2012-07-16,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,6,11.4,166.4,7.61,25.17,7.47,,,,,,,,,,0.2,,0.034,,,0.036000000000000004,,,,,,,,11.5
2012-07-17,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,1.8,0.4,301.5,8.35,14.54,9.14,,,,,,,,,,,,0.01,,,,,,,,,,,10.5
2012-07-20,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,48,,,7.65,,,,,,,,,,,,,,0.024,,,,,,,,,,,44
2012-07-27,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,,,,7.6,,,,,,,,,,,,,,0.012,,,,,,,,,,,45
2012-08-02,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,3,,,7.74,,,,,,,,,,,,,,0.011,,,,,,,,,,,43
2012-08-14,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,4.8,2.5,215,8.2,13.78,7.75,,,,,,,,,,0.3,,0.07566666666666667,,,0.017,,,,,,,,3.5
2012-08-14,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,5.4,8.8,200,7.83,21.37,8.78,,,,,,,,,,0.1,,0.029333333333333336,,,0.034,,,,,,,,14
2012-08-20,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,,,,7.5,,,,,,,,,,,,,,0.014,,,,,,,,,,,41
2012-08-29,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,37,,,7.67,,,,,,,,,,,,,,0.026000000000000002,,,,,,,,,,,44
2012-09-13,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,7.5,10.5,145,7.88,17.03,8.63,,,,,,,,,,0.1,,0.02525,,,0.029,,,,,,,,12.25
2012-09-24,46.668365,-90.88929,WIDNR_WQX-10007804,WIDNR_WQX,,,,,107,7.7,,8.8,,,,,,,,,,,0.021372,,,,0.018000000000000002,,,,,,,,
2012-09-24,47.024117,-91.662022,MNPCA-S001-268,MNPCA,,,33,,,,,,,,,,,,,,,,0.08,0.023,,,,,,,,,,,29
2012-09-26,46.88238,-91.05067,WIDNR_WQX-10038138,WIDNR_WQX,,,340,6.8,165,7.3,,7.5,,,,,,,,,,,0.038633999999999995,,,,0.528,,,,,,,,
2012-10-01,46.6375,-90.63333,WIDNR_WQX-115,WIDNR_WQX,,,,,101,7.5,,8.8,,,,,,,,,,,,,,,0.007,,,,,,,,
2012-10-02,46.809305,-90.812918,WIDNR_WQX-043066,WIDNR_WQX,,,,,104,7.6,,8.8,,,,,,,,,,,,,,,0.026000000000000002,,,,,,,,
2012-10-09,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,,0.1,295,8.06,6.6,11.2,,,,,,,,,,,,,,,,,,,,,,,
2012-10-09,46.695832,-91.850012,WIDNR_WQX-181,WIDNR_WQX,,,,0.5,104,7.7,,10.2,,,,,,,,,,,,,,,0.011,,,,,,,,
2012-10-11,46.79069,-91.38209,WIDNR_WQX-043064,WIDNR_WQX,,,7,8.9,166,7.6,,10.3,,,,,,,,,,,0.017262,,,,0.029,,,,,,,,
2012-10-15,46.748602,-91.618063,WIDNR_WQX-103,WIDNR_WQX,,,,0.1,105,7.4,,10.1,,,,,,,,,,,,,,,0.013000000000000001,,,,,,,,
2012-10-15,46.76604,-91.493132,WIDNR_WQX-106,WIDNR_WQX,,,,,100,7.6,,10.3,,,,,,,,,,,,,,,0.012,,,,,,,,
2012-10-16,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,,,,7,209,7.92,8.74,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-16,46.891666,-91.070836,WIDNR_WQX-111,WIDNR_WQX,,,,,99,7.7,,10.2,,,,,,,,,,,,,,,0.008,,,,,,,,
2012-10-17,46.995827,-90.958343,WIDNR_WQX-113,WIDNR_WQX,,,,,99,7.7,,10.3,,,,,,,,,,,,,,,0.027,,,,,,,,
